day,sales
40019,9248
40020,7821
40021,3541
40022,1834
40023,9151
40024,2477
40025,964
40026,7051
40027,4772
40028,122
40029,7739
40030,1371
40031,3853
40032,1522
40033,5654
40034,1979
40035,2736
40036,8162
40037,498
40038,4245
40039,9879
40040,7571
40041,4698
40042,8636
40043,1656
40044,6207
40045,1245
40046,655
40047,6145
40048,5128
40049,9316
40050,4470
40051,966
40052,8839
40053,1992
40054,9106
40055,9077
40056,5965
40057,2857
40058,6784
40059,8533
40060,429
40061,1909
40062,7944
40063,3051
40064,9459
40065,501
40066,3018
40067,6864
40068,7126
40069,2862
40070,108
40071,1723
40072,4791
40073,3108
40074,1777
40075,1182
40076,1335
40077,1462
40078,1
40079,494
40080,8343
40081,5095
40082,6477
40083,7157
40084,7789
40085,7375
40086,6049
40087,3298
40088,1200
40089,7053
40090,9835
40091,6209
40092,4062
40093,7510
40094,664
40095,3619
40096,7309
40097,2578
40098,4866
40099,325
40100,8938
40101,9690
40102,1838
40103,6094
40104,2972
40105,6888
40106,3771
40107,6929
40108,7270
40109,4818
40110,8911
40111,9007
40112,229
40113,5396
40114,414
40115,5801
40116,6577
40117,6201
40118,5535
40119,8496
40120,7979
40121,2085
40122,9412
40123,734
40124,6908
40125,2418
40126,1352
40127,6587
40128,1492
40129,759
40130,7905
40131,9297
40132,8830
40133,3574
40134,5566
40135,6822
40136,2078
40137,2327
40138,3570
40139,9065
40140,5301
40141,4710
40142,759
40143,1504
40144,1797
40145,5507
40146,2500
40147,4054
40148,3998
40149,9312
40150,2629
40151,7815
40152,3271
40153,1355
40154,6082
40155,4221
40156,1303
40157,4751
40158,6235
40159,7467
40160,7192
40161,7482
40162,2809
40163,2656
40164,1563
40165,1474
40166,4994
40167,6397
40168,4492
40169,4513
40170,9439
40171,2637
40172,8557
40173,901
40174,8435
40175,6486
40176,782
40177,4743
40178,5405
40179,3164
40180,9079
40181,4350
40182,9616
40183,379
40184,4430
40185,398
40186,156
40187,4613
40188,7607
40189,1996
40190,4965
40191,8578
40192,6467
40193,7690
40194,4426
40195,5229
40196,257
40197,9603
40198,9277
40199,6416
40200,1416
40201,3357
40202,4693
40203,7933
40204,5256
40205,9811
40206,6846
40207,1932
40208,992
40209,1743
40210,1550
40211,6105
40212,9893
40213,1396
40214,7907
40215,591
40216,6201
40217,2988
40218,3346
40219,6643
40220,4549
40221,4390
40222,7886
40223,1509
40224,552
40225,197
40226,6760
40227,106
40228,7109
40229,9586
40230,3558
40231,43
40232,3898
40233,918
40234,3634
40235,2531
40236,92
40237,6458
40238,3088
40239,1978
40240,4896
40241,4466
40242,9610
40243,4230
40244,7859
40245,9615
40246,7282
40247,434
40248,2951
40249,1050
40250,9197
40251,6623
40252,1691
40253,1643
40254,4310
40255,5902
40256,6350
40257,4770
40258,7347
40259,3654
40260,9612
40261,5516
40262,5608
40263,1453
40264,7872
40265,8231
40266,2110
40267,2075
40268,2763
40269,9577
40270,4698
40271,9593
40272,1872
40273,2822
40274,5950
40275,3048
40276,2020
40277,6200
40278,2367
40279,4651
40280,1935
40281,5988
40282,3453
40283,9389
40284,8184
40285,1283
40286,8938
40287,1303
40288,6517
40289,472
40290,3274
40291,7212
40292,3987
40293,9419
40294,1639
40295,1218
40296,9890
40297,6839
40298,4552
40299,8481
40300,5272
40301,5946
40302,3792
40303,9131
40304,989
40305,6092
40306,1125
40307,3664
40308,672
40309,6781
40310,9381
40311,2488
40312,3787
40313,1589
40314,897
40315,6891
40316,8780
40317,2664
40318,3316
40319,9912
40320,2477
40321,6425
40322,6966
40323,8175
40324,2873
40325,869
40326,5207
40327,2033
40328,9149
40329,3516
40330,5239
40331,8176
40332,9740
40333,3384
40334,8179
40335,4492
40336,5141
40337,9252
40338,657
40339,4418
40340,1943
40341,9055
40342,1346
40343,9546
40344,4428
40345,1818
40346,8732
40347,8146
40348,815
40349,5219
40350,9838
40351,512
40352,3907
40353,400
40354,5075
40355,9818
40356,1921
40357,1886
40358,3957
40359,5829
40360,3631
40361,5202
40362,6567
40363,2576
40364,3080
40365,3316
40366,1789
40367,2416
40368,6517
40369,3874
40370,4372
40371,2912
40372,3822
40373,5039
40374,4407
40375,2052
40376,3691
40377,5446
40378,1283
40379,5079
40380,9087
40381,3359
40382,2649
40383,8457
40384,3877
40385,3181
40386,4001
40387,5540
40388,1167
40389,9088
40390,9910
40391,3987
40392,8306
40393,9526
40394,373
40395,6237
40396,1013
40397,9567
40398,5135
40399,6742
40400,8684
40401,6926
40402,1750
40403,5122
40404,5546
40405,1683
40406,3174
40407,2859
40408,3313
40409,7176
40410,7076
40411,5267
40412,5061
40413,7881
40414,9346
40415,7761
40416,2701
40417,9753
40418,783
40419,2772
40420,9717
40421,6629
40422,1941
40423,9499
40424,5985
40425,3142
40426,211
40427,1927
40428,1247
40429,1529
40430,4179
40431,9876
40432,6645
40433,575
40434,8412
40435,1004
40436,58
40437,4832
40438,5268
40439,4538
40440,601
40441,6577
40442,2360
40443,6685
40444,6241
40445,805
40446,6307
40447,3402
40448,4806
40449,6010
40450,4445
40451,8881
40452,1624
40453,1223
40454,5248
40455,437
40456,5695
40457,2124
40458,6122
40459,9288
40460,611
40461,6290
40462,7553
40463,3679
40464,3313
40465,8105
40466,7299
40467,5390
40468,47
40469,474
40470,7887
40471,8560
40472,4932
40473,6118
40474,2260
40475,7925
40476,5775
40477,9088
40478,2283
40479,6939
40480,5643
40481,1033
40482,4988
40483,733
40484,269
40485,862
40486,7317
40487,9772
40488,3014
40489,5079
40490,1678
40491,6792
40492,9013
40493,7211
40494,9012
40495,8022
40496,5658
40497,6186
40498,6306
40499,2941
40500,6539
40501,9968
40502,8047
40503,1525
40504,5820
40505,129
40506,3474
40507,5496
40508,7979
40509,6080
40510,5589
40511,8965
40512,4912
40513,2535
40514,1465
40515,4502
40516,4418
40517,5004
40518,1908
40519,758
40520,5698
40521,8591
40522,6521
40523,9216
40524,6351
40525,4523
40526,2607
40527,5325
40528,7475
40529,5711
40530,7937
40531,4185
40532,642
40533,2361
40534,9734
40535,5337
40536,2766
40537,5227
40538,36
40539,7437
40540,2927
40541,9441
40542,4584
40543,5826
40544,434
40545,6586
40546,3938
40547,1342
40548,722
40549,2739
40550,4720
40551,1526
40552,8554
40553,2710
40554,7159
40555,8086
40556,1883
40557,4828
40558,2305
40559,3653
40560,1102
40561,8777
40562,1330
40563,2526
40564,8602
40565,3055
40566,1580
40567,341
40568,8625
40569,9717
40570,718
40571,7001
40572,6841
40573,6388
40574,8220
40575,5354
40576,5398
40577,7153
40578,8522
40579,8623
40580,3080
40581,3057
40582,2026
40583,5397
40584,765
40585,3441
40586,4228
40587,615
40588,812
40589,5076
40590,467
40591,7553
40592,1693
40593,9825
40594,4590
40595,6983
40596,8518
40597,5052
40598,9210
40599,2904
40600,9305
40601,3802
40602,8430
40603,5772
40604,8372
40605,2780
40606,9267
40607,4257
40608,1487
40609,3959
40610,404
40611,2714
40612,7527
40613,8331
40614,7859
40615,9261
40616,5469
40617,5009
40618,6589
40619,1632
40620,718
40621,6661
40622,9848
40623,1918
40624,4400
40625,4043
40626,3694
40627,3018
40628,7261
40629,3186
40630,9429
40631,5302
40632,4195
40633,9810
40634,1072
40635,7567
40636,6945
40637,5823
40638,7177
40639,1256
40640,4920
40641,3787
40642,2722
40643,757
40644,3298
40645,3770
40646,1350
40647,2487
40648,5168
40649,8641
40650,9374
40651,7601
40652,6773
40653,1307
40654,6520
40655,1077
40656,3230
40657,133
40658,6173
40659,9719
40660,9043
40661,338
40662,8476
40663,31
40664,5978
40665,4185
40666,3875
40667,8137
40668,4147
40669,1431
40670,622
40671,9823
40672,9808
40673,5457
40674,6919
40675,5742
40676,1117
40677,7253
40678,4449
40679,5233
40680,6687
40681,272
40682,2275
40683,6410
40684,5131
40685,9605
40686,8287
40687,2251
40688,1905
40689,9592
40690,3866
40691,7098
40692,7310
40693,1435
40694,2018
40695,9255
40696,99
40697,7686
40698,5752
40699,7407
40700,7050
40701,7009
40702,7712
40703,6762
40704,7959
40705,6354
40706,6199
40707,8736
40708,8311
40709,4067
40710,2355
40711,4969
40712,3048
40713,9931
40714,8642
40715,4850
40716,2587
40717,3210
40718,1578
40719,6588
40720,6618
40721,5760
40722,4615
40723,1581
40724,6986
40725,9278
40726,2944
40727,2747
40728,8915
40729,4263
40730,9202
40731,9880
40732,4891
40733,2621
40734,5844
40735,2715
40736,3503
40737,5517
40738,1743
40739,4414
40740,4353
40741,5388
40742,1148
40743,4587
40744,4594
40745,2854
40746,8433
40747,8920
40748,5465
40749,1558
40750,1498
40751,442
40752,5238
40753,6467
40754,1344
40755,5967
40756,8271
40757,3093
40758,2375
40759,7104
40760,2862
40761,7443
40762,6556
40763,6683
40764,7880
40765,3909
40766,4359
40767,7598
40768,2761
40769,1113
40770,7044
40771,1443
40772,5348
40773,4895
40774,2732
40775,9963
40776,6232
40777,2131
40778,2455
40779,2331
40780,7068
40781,2616
40782,64
40783,9782
40784,787
40785,9084
40786,1926
40787,7875
40788,1879
40789,9307
40790,2747
40791,4604
40792,429
40793,8232
40794,391
40795,2637
40796,4533
40797,2422
40798,9130
40799,9262
40800,5683
40801,7975
40802,1803
40803,9928
40804,5598
40805,5777
40806,7674
40807,7472
40808,7950
40809,9287
40810,6094
40811,9372
40812,4118
40813,4405
40814,5627
40815,4132
40816,4023
40817,396
40818,7437
40819,8318
40820,9657
40821,9243
40822,6583
40823,2923
40824,947
40825,7942
40826,3042
40827,3157
40828,3743
40829,8858
40830,1904
40831,7623
40832,6706
40833,6030
40834,7486
40835,700
40836,7929
40837,6351
40838,8472
40839,6884
40840,8187
40841,4937
40842,9413
40843,7744
40844,6754
40845,5015
40846,2529
40847,4847
40848,7465
40849,5904
40850,4505
40851,3842
40852,2482
40853,9371
40854,4094
40855,8900
40856,9494
40857,3392
40858,9464
40859,7058
40860,8792
40861,958
40862,2763
40863,5538
40864,1973
40865,2062
40866,7484
40867,7945
40868,7188
40869,8242
40870,89
40871,6303
40872,6400
40873,4284
40874,2391
40875,6767
40876,7057
40877,9935
40878,6268
40879,7330
40880,3200
40881,8739
40882,879
40883,2752
40884,5343
40885,7041
40886,6460
40887,7104
40888,6148
40889,7812
40890,6000
40891,3766
40892,1944
40893,3165
40894,8005
40895,6017
40896,1112
40897,4627
40898,4730
40899,1774
40900,3294
40901,3887
40902,9082
40903,4168
40904,1479
40905,8055
40906,8138
40907,2555
40908,3337
40909,6343
40910,6008
40911,5200
40912,9744
40913,8016
40914,5450
40915,3650
40916,7042
40917,4886
40918,7722
40919,3094
40920,6898
40921,9631
40922,9005
40923,8671
40924,8170
40925,6530
40926,9388
40927,6766
40928,9749
40929,9883
40930,9661
40931,1449
40932,968
40933,5876
40934,2227
40935,5978
40936,7283
40937,6220
40938,3006
40939,5576
40940,923
40941,2998
40942,7623
40943,1989
40944,4835
40945,6569
40946,4218
40947,6824
40948,9261
40949,470
40950,277
40951,1993
40952,559
40953,7063
40954,9779
40955,6250
40956,5144
40957,3297
40958,4883
40959,6295
40960,5326
40961,3513
40962,7735
40963,3894
40964,3854
40965,1069
40966,6717
40967,9974
40968,3987
40969,2523
40970,6922
40971,5836
40972,7723
40973,3653
40974,9405
40975,9492
40976,9230
40977,3530
40978,8436
40979,7886
40980,5496
40981,7628
40982,9972
40983,7546
40984,6728
40985,1669
40986,1324
40987,1188
40988,5240
40989,1780
40990,8206
40991,9131
40992,2595
40993,8180
40994,2562
40995,9921
40996,6316
40997,6511
40998,9086
40999,9810
41000,8587
41001,9629
41002,8445
41003,7456
41004,6625
41005,751
41006,9751
41007,6203
41008,227
41009,3652
41010,3862
41011,336
41012,9061
41013,9059
41014,4513
41015,5938
41016,50
41017,9333
41018,9939
41019,6762
41020,9579
41021,3508
41022,7450
41023,2913
41024,6719
41025,9721
41026,4379
41027,7523
41028,9923
41029,8196
41030,1236
41031,9194
41032,5801
41033,7867
41034,5407
41035,3119
41036,4638
41037,6171
41038,8756
41039,1090
41040,3206
41041,674
41042,9010
41043,5223
41044,4941
41045,1271
41046,718
41047,2732
41048,807
41049,4314
41050,6081
41051,6670
41052,5738
41053,9425
41054,9668
41055,1978
41056,2247
41057,4162
41058,8689
41059,4091
41060,5316
41061,2797
41062,7758
41063,6020
41064,7437
41065,1336
41066,6184
41067,8325
41068,7153
41069,9482
41070,7221
41071,5875
41072,677
41073,466
41074,6951
41075,1975
41076,559
41077,9554
41078,4825
41079,2569
41080,1194
41081,800
41082,8977
41083,3256
41084,2801
41085,2092
41086,9899
41087,7
41088,9419
41089,1763
41090,3916
41091,45
41092,7989
41093,9168
41094,4081
41095,7443
41096,5660
41097,9321
41098,1569
41099,7997
41100,7125
41101,9938
41102,8602
41103,2803
41104,6730
41105,3741
41106,7549
41107,2395
41108,3338
41109,3146
41110,745
41111,6217
41112,2127
41113,7802
41114,4447
41115,1680
41116,6426
41117,6824
41118,5259
41119,2908
41120,4682
41121,2658
41122,2320
41123,4440
41124,7667
41125,2461
41126,8689
41127,9028
41128,4092
41129,8682
41130,4901
41131,704
41132,2135
41133,4563
41134,7595
41135,420
41136,9015
41137,7082
41138,3083
41139,4708
41140,9223
41141,8928
41142,563
41143,7352
41144,3789
41145,3332
41146,42
41147,1019
41148,2620
41149,2041
41150,3792
41151,2687
41152,9248
41153,6372
41154,839
41155,4494
41156,19
41157,9086
41158,341
41159,1421
41160,1651
41161,1866
41162,963
41163,344
41164,8325
41165,3536
41166,5501
41167,1122
41168,5611
41169,9073
41170,5672
41171,3572
41172,7204
41173,5720
41174,6898
41175,7915
41176,1408
41177,2451
41178,4016
41179,2829
41180,8030
41181,5311
41182,3200
41183,1959
41184,254
41185,8061
41186,9905
41187,6738
41188,9215
41189,2929
41190,6977
41191,5438
41192,6453
41193,1462
41194,7606
41195,8823
41196,7325
41197,7368
41198,880
41199,1524
41200,5055
41201,4435
41202,6961
41203,533
41204,4255
41205,2494
41206,7382
41207,7130
41208,5942
41209,6254
41210,6624
41211,2442
41212,3716
41213,6032
41214,1826
41215,3081
41216,7871
41217,5345
41218,7673
41219,3239
41220,5642
41221,3486
41222,6247
41223,6730
41224,6434
41225,2776
41226,7292
41227,9320
41228,2449
41229,7360
41230,6820
41231,7725
41232,614
41233,3315
41234,1543
41235,7123
41236,4178
41237,9133
41238,9815
41239,682
41240,2546
41241,8109
41242,4128
41243,4727
41244,3589
41245,1384
41246,4911
41247,9772
41248,1859
41249,7995
41250,2382
41251,8451
41252,5647
41253,2372
41254,1894
41255,9209
41256,3340
41257,9729
41258,8863
41259,1237
41260,5552
41261,6636
41262,6490
41263,8575
41264,3581
41265,1695
41266,5200
41267,851
41268,8071
41269,2035
41270,6428
41271,461
41272,9788
41273,7024
41274,7682
41275,4698
41276,5498
41277,138
41278,9970
41279,3364
41280,5158
41281,8979
41282,9538
41283,3298
41284,671
41285,2999
41286,5409
41287,6548
41288,5727
41289,6336
41290,3615
41291,2171
41292,2593
41293,1264
41294,2871
41295,7551
41296,2352
41297,1665
41298,712
41299,4299
41300,5026
41301,5929
41302,7556
41303,1906
41304,4990
41305,3560
41306,2798
41307,5041
41308,8346
41309,454
41310,2582
41311,8722
41312,6310
41313,6227
41314,8447
41315,9966
41316,6780
41317,950
41318,3382
41319,1957
41320,9904
41321,4018
41322,6251
41323,4437
41324,9289
41325,4381
41326,5536
41327,9203
41328,1287
41329,9336
41330,5746
41331,8053
41332,788
41333,4553
41334,5451
41335,5930
41336,5020
41337,3907
41338,9058
41339,1404
41340,6977
41341,1639
41342,2443
41343,746
41344,243
41345,7541
41346,3938
41347,6130
41348,7628
41349,9069
41350,7813
41351,2272
41352,7524
41353,377
41354,2587
41355,8617
41356,6653
41357,9825
41358,3075
41359,4143
41360,3331
41361,7156
41362,5765
41363,8694
41364,7787
41365,5006
41366,4019
41367,9908
41368,9369
41369,3156
41370,675
41371,4166
41372,8576
41373,6695
41374,9985
41375,1590
41376,3582
41377,4698
41378,9347
41379,1346
41380,7732
41381,9491
41382,4930
41383,4205
41384,7531
41385,3360
41386,5650
41387,4947
41388,8401
41389,3837
41390,3237
41391,6644
41392,3942
41393,4580
41394,9131
41395,7566
41396,2524
41397,237
41398,2476
41399,8651
41400,43
41401,9455
41402,6154
41403,2903
41404,3810
41405,8413
41406,7817
41407,1920
41408,4935
41409,4272
41410,714
41411,4127
41412,4962
41413,339
41414,1853
41415,2899
41416,8046
41417,9031
41418,1314
41419,5932
41420,2187
41421,8237
41422,1273
41423,4656
41424,2384
41425,310
41426,1017
41427,7736
41428,3990
41429,6583
41430,4833
41431,6437
41432,8250
41433,9198
41434,4472
41435,9326
41436,1019
41437,1476
41438,5192
41439,1768
41440,5094
41441,40
41442,5772
41443,9085
41444,2019
41445,208
41446,9126
41447,2292
41448,7381
41449,3612
41450,4819
41451,5967
41452,9230
41453,8859
41454,3799
41455,4239
41456,8108
41457,4223
41458,8886
41459,1395
41460,7341
41461,7973
41462,7555
41463,4859
41464,7718
41465,9631
41466,8474
41467,3228
41468,1952
41469,602
41470,9769
41471,1575
41472,2961
41473,9060
41474,8629
41475,6970
41476,8875
41477,7258
41478,3373
41479,2693
41480,9369
41481,1416
41482,2414
41483,7227
41484,7701
41485,8482
41486,9072
41487,824
41488,7703
41489,5855
41490,2216
41491,538
41492,7764
41493,3110
41494,8452
41495,1252
41496,2374
41497,9284
41498,5347
41499,9212
41500,3653
41501,5363
41502,5702
41503,1378
41504,3975
41505,1776
41506,803
41507,7193
41508,2274
41509,5978
41510,6927
41511,6428
41512,6174
41513,2350
41514,6410
41515,1150
41516,7584
41517,2054
41518,2105
41519,3278
41520,7145
41521,5141
41522,8485
41523,8549
41524,7430
41525,7647
41526,2258
41527,5793
41528,578
41529,8594
41530,8544
41531,9014
41532,6377
41533,3594
41534,7002
41535,4488
41536,889
41537,987
41538,3584
41539,380
41540,2079
41541,8060
41542,7665
41543,3615
41544,2398
41545,2088
41546,6352
41547,4557
41548,8161
41549,649
41550,8980
41551,340
41552,2105
41553,4988
41554,6425
41555,4995
41556,3212
41557,4015
41558,5183
41559,4076
41560,5352
41561,332
41562,154
41563,8039
41564,4423
41565,5226
41566,6903
41567,6879
41568,2861
41569,688
41570,3915
41571,1736
41572,6735
41573,3370
41574,7646
41575,4079
41576,580
41577,4798
41578,4242
41579,2248
41580,1820
41581,5783
41582,6080
41583,6624
41584,6376
41585,93
41586,7045
41587,1468
41588,5560
41589,5667
41590,2108
41591,4056
41592,1671
41593,2174
41594,4826
41595,9440
41596,3882
41597,2752
41598,6697
41599,8607
41600,7021
41601,2746
41602,5815
41603,5253
41604,3501
41605,8444
41606,6075
41607,8747
41608,2514
41609,7069
41610,9654
41611,271
41612,3596
41613,4034
41614,1589
41615,9385
41616,3009
41617,1128
41618,1282
41619,9745
41620,3945
41621,7333
41622,6461
41623,8661
41624,727
41625,8877
41626,762
41627,3096
41628,3629
41629,6902
41630,9494
41631,4954
41632,745
41633,7528
41634,4761
41635,4001
41636,4304
41637,3673
41638,3412
41639,31
41640,6221
41641,5832
41642,8620
41643,1056
41644,2475
41645,2919
41646,2546
41647,6362
41648,8631
41649,684
41650,9372
41651,2869
41652,2352
41653,9317
41654,9759
41655,1707
41656,9048
41657,8785
41658,5274
41659,9296
41660,3027
41661,3786
41662,2211
41663,6983
41664,6488
41665,3096
41666,710
41667,5027
41668,8427
41669,9321
41670,6267
41671,7568
41672,5462
41673,7090
41674,2656
41675,5375
41676,6715
41677,988
41678,6076
41679,5212
41680,1867
41681,3022
41682,9888
41683,278
41684,5144
41685,7623
41686,8691
41687,848
41688,7949
41689,1804
41690,3622
41691,7267
41692,6294
41693,4114
41694,2379
41695,7429
41696,519
41697,9746
41698,543
41699,8739
41700,1012
41701,1003
41702,9562
41703,4155
41704,9494
41705,7834
41706,6739
41707,6265
41708,8397
41709,6673
41710,4749
41711,749
41712,6065
41713,7783
41714,6061
41715,9385
41716,5688
41717,7933
41718,5220
41719,4343
41720,6925
41721,3243
41722,1224
41723,282
41724,6942
41725,7510
41726,3873
41727,8561
41728,184
41729,6886
41730,2045
41731,2349
41732,1470
41733,9358
41734,4786
41735,2662
41736,9429
41737,9256
41738,43
41739,1357
41740,247
41741,9464
41742,2870
41743,6514
41744,1608
41745,1876
41746,9313
41747,5439
41748,8225
41749,8365
41750,1603
41751,2351
41752,6030
41753,8483
41754,7867
41755,3469
41756,1401
41757,1417
41758,6988
41759,796
41760,4797
41761,5668
41762,9977
41763,1467
41764,7628
41765,4421
41766,7573
41767,9099
41768,5240
41769,9727
41770,8053
41771,1917
41772,6860
41773,511
41774,2232
41775,3316
41776,9228
41777,3492
41778,3635
